credit_score,annual_income,debt_to_income,employment_length,loan_amount,interest_rate,home_ownership,loan_purpose,loan_status
558.145048,57030.65663,0.183079,2.564262,12225.339669,7.989991,MORTGAGE,credit_card,1
635.286252,45718.694997,0.537294,7.937486,71540.705349,10.712522,RENT,home_improvement,1
710.17695,55760.88461,0.408324,7.211242,7777.514048,14.453666,OWN,other,1
805.241922,126357.546065,0.301509,0.719344,36418.496867,9.454835,RENT,car,1
674.739979,88545.321864,0.268777,0.463423,20520.13054,14.126715,MORTGAGE,home_improvement,1
635.584038,82577.519009,0.543421,11.938207,83331.530217,13.579747,MORTGAGE,major_purchase,1
830.492566,37297.302515,0.22075,3.834059,27962.097725,9.953719,MORTGAGE,debt_consolidation,1
564.158888,28751.79569,0.036452,9.752637,17121.086714,15.8608,RENT,credit_card,1
504.095523,86957.983695,0.300411,0.299552,18519.971348,9.755587,RENT,debt_consolidation,1
715.201156,82919.710524,0.356983,3.738182,22650.442931,16.283414,OWN,debt_consolidation,1
639.835662,118610.75038,0.172241,3.876414,9897.58942,12.519444,RENT,credit_card,1
598.301375,34119.065903,0.207951,9.8557,12876.913456,10.944469,OTHER,other,1
736.668516,42713.521283,0.270888,0.513542,6314.091885,7.892695,MORTGAGE,credit_card,1
699.504057,18330.277915,0.041948,1.375116,11543.943096,10.691089,RENT,home_improvement,1
634.87371,38735.71557,0.481935,2.608913,23523.013932,10.286842,MORTGAGE,credit_card,0
577.575648,89138.115587,0.2696,10.043666,27176.897493,6.595963,RENT,credit_card,0
749.796586,37052.932317,0.620825,13.974852,5510.822767,10.238346,MORTGAGE,debt_consolidation,0
732.016094,71990.387139,0.468834,24.616296,20009.287262,8.186689,OTHER,credit_card,0
672.065931,43725.998538,0.254162,15.994568,32675.700137,13.050971,RENT,debt_consolidation,1
827.73096,59541.820902,0.138774,0.029797,19652.532013,15.571982,MORTGAGE,home_improvement,1
594.393219,24621.74233,0.342785,0.24442,14134.133238,6.705795,RENT,debt_consolidation,1
557.957986,51592.194455,0.458206,0.798537,16506.131526,16.993077,MORTGAGE,debt_consolidation,0
624.647354,15000.0,0.106407,2.145169,15085.143307,10.550071,RENT,home_improvement,1
676.353119,43820.731448,0.100932,8.857374,14105.056211,7.587425,MORTGAGE,credit_card,1
699.467156,18429.649891,0.496989,11.158592,24876.440445,13.652142,OTHER,credit_card,0
660.701115,101072.838577,0.350055,1.034103,100000.0,9.437409,RENT,debt_consolidation,0
708.164432,78154.616911,0.307195,4.833503,13087.463394,10.713922,MORTGAGE,credit_card,1
579.876846,64861.051345,0.229673,12.466427,17628.993034,9.585026,MORTGAGE,other,1
795.501168,122100.986108,0.462884,3.115604,21243.610408,8.141417,MORTGAGE,major_purchase,1
673.427906,27740.537985,0.157315,0.546528,13613.971982,13.53399,MORTGAGE,home_improvement,0
769.383667,139862.897578,0.153232,3.060728,47513.305304,9.997945,MORTGAGE,debt_consolidation,1
707.418028,85760.597085,0.126202,2.356381,4189.682518,5.971719,RENT,home_improvement,1
716.540258,42534.331451,0.149554,4.309699,15187.964451,12.92871,OWN,debt_consolidation,1
725.581382,96893.923633,0.225826,2.887131,39058.648977,6.780462,MORTGAGE,debt_consolidation,0
715.816685,25240.973674,0.794884,0.087491,17928.26836,6.963589,RENT,debt_consolidation,1
731.417821,29890.366089,0.315245,25.578091,12399.516127,15.174122,RENT,other,0
786.332202,34024.841394,0.368532,3.921274,29987.314707,6.81281,MORTGAGE,home_improvement,1
695.721694,35689.555972,0.141542,3.208762,41541.170088,5.0,OTHER,home_improvement,1
736.720301,26005.554124,0.361874,15.463129,25525.795591,13.180015,OWN,home_improvement,1
672.821144,102114.482493,0.238068,0.847187,12570.973541,9.936478,OWN,debt_consolidation,1
795.209377,41969.034846,0.204206,1.048901,30313.314681,10.238207,RENT,credit_card,1
625.888616,60566.849293,0.505004,8.251684,16623.381208,9.899249,OWN,home_improvement,1
824.075235,34814.49772,0.419871,1.511144,37109.59414,11.810845,OWN,home_improvement,1
676.787364,16442.718596,0.184867,8.027904,62210.633419,8.365483,RENT,other,1
565.537992,57643.594826,0.344643,1.584068,3554.949977,16.166402,RENT,debt_consolidation,0
690.248353,15562.928932,0.555554,0.168754,23807.292761,5.833193,MORTGAGE,other,1
625.515867,47043.104261,0.620659,3.638846,6535.38308,12.557062,MORTGAGE,credit_card,0
747.251484,21568.969784,0.332611,1.095051,100000.0,13.247424,RENT,home_improvement,1
627.790082,161516.987123,0.465558,7.090913,15872.015822,8.341219,RENT,credit_card,1
644.305325,84695.490071,0.38774,5.124946,37140.424675,7.416929,RENT,medical,1
528.836742,52232.086804,0.283803,12.859038,21488.607679,14.56011,RENT,debt_consolidation,1
643.815494,104634.018938,0.180278,7.639021,12554.57969,7.531987,RENT,home_improvement,1
486.089654,29501.913762,0.36069,0.996988,11551.410931,8.876676,MORTGAGE,credit_card,0
553.287774,67920.122678,0.261749,8.051147,66834.548649,14.105581,RENT,debt_consolidation,0
740.833172,55264.512813,0.370946,5.13244,43008.654511,11.121594,OWN,debt_consolidation,0
742.864013,57435.166345,0.174631,5.527454,85863.049749,5.0,OWN,other,1
714.036605,105178.280628,0.365636,8.926787,22898.285886,17.114707,OWN,debt_consolidation,1
602.641909,76076.543342,0.155735,4.264515,26944.749534,9.144962,MORTGAGE,debt_consolidation,1
676.183092,58292.819361,0.122728,3.13683,18269.091175,9.590349,RENT,car,1
679.711797,18161.650567,0.541189,5.06182,18016.485121,11.895245,RENT,home_improvement,1
587.330825,27555.907581,0.333501,1.768806,10621.963315,13.187769,RENT,debt_consolidation,0
800.271864,45541.28881,0.116058,1.008116,23360.623643,17.863865,OTHER,credit_card,1
750.188983,51845.500181,0.282703,4.793224,12676.781661,5.189761,RENT,credit_card,1
662.322866,24881.448515,0.320245,1.331876,30011.509753,13.890833,MORTGAGE,major_purchase,1
682.150867,208356.535729,0.372788,0.416447,24810.125951,13.600534,MORTGAGE,other,1
696.670625,121763.562757,0.462938,0.002772,26940.268879,10.519923,OWN,major_purchase,1
516.661211,70352.316642,0.306852,4.686543,71153.227029,13.755458,MORTGAGE,debt_consolidation,0
660.225809,51186.039958,0.163416,2.248251,21452.520755,14.269959,MORTGAGE,home_improvement,1
625.44126,43160.224376,0.112917,6.977906,37410.582652,6.16313,MORTGAGE,debt_consolidation,1
599.870399,27690.61771,0.291996,2.35143,92601.130118,17.124183,MORTGAGE,debt_consolidation,0
657.511977,51353.496836,0.391132,3.327694,54974.897366,5.544332,RENT,home_improvement,0
823.814922,57219.585585,0.21202,2.613521,49375.952291,7.026393,OWN,debt_consolidation,1
731.267429,23270.544487,0.175917,5.257329,17770.912122,10.083743,MORTGAGE,credit_card,1
634.305681,59904.436732,0.178167,2.201363,25867.694147,17.737292,RENT,major_purchase,1
725.806623,44660.493286,0.185009,16.589015,8753.479834,9.921102,OWN,credit_card,1
791.948435,15604.513297,0.287222,13.755858,31233.299012,10.888231,MORTGAGE,debt_consolidation,0
753.970695,29253.923884,0.244078,9.420292,26692.07875,16.012275,OWN,home_improvement,1
684.77043,38247.62248,0.100391,12.647445,22389.997269,9.948887,OWN,medical,1
628.245058,152148.545313,0.507085,2.98137,45208.31693,6.875472,MORTGAGE,home_improvement,1
735.857865,68455.000045,0.457499,3.843994,9457.445788,9.539678,RENT,credit_card,1
711.478831,21998.093259,0.202678,6.775773,69175.635801,15.797771,RENT,debt_consolidation,1
751.615458,65619.07917,0.270881,5.956039,41408.244461,11.248027,OWN,debt_consolidation,1
730.813744,19372.65097,0.123636,11.067315,20963.879548,17.757304,OWN,home_improvement,1
763.964217,93865.166477,0.212609,6.299737,19848.610597,13.582772,MORTGAGE,debt_consolidation,1
637.181183,36950.15824,0.017791,30.792813,30835.683411,8.743169,RENT,major_purchase,1
785.391525,46342.664106,0.212669,2.142434,63869.413414,11.178767,RENT,credit_card,1
695.807968,108605.571545,0.361774,8.94874,23650.165767,8.013737,OWN,credit_card,1
846.02087,22645.169903,0.229232,5.980599,24363.018624,8.660484,RENT,other,1
624.864975,21199.419727,0.238286,5.878327,22307.605081,26.676795,RENT,other,1
818.877104,34538.862012,0.439111,1.971406,76681.585892,14.565186,MORTGAGE,home_improvement,0
695.832863,91402.426992,0.324077,7.699601,17013.830106,14.013843,RENT,medical,1
627.88656,19700.363271,0.156357,11.531762,21576.168642,8.818869,OWN,vacation,1
641.289133,15000.0,0.392207,1.233011,61353.344147,16.493544,RENT,medical,0
654.372215,37395.463713,0.232706,4.910775,24413.891756,14.847955,RENT,major_purchase,1
713.933276,68257.628517,0.602107,2.489011,48822.238843,17.585675,MORTGAGE,home_improvement,1
721.826839,100725.779593,0.254753,22.804867,11638.850477,17.4159,MORTGAGE,home_improvement,1
634.104,37127.12757,0.117571,3.258422,19078.078547,5.823187,RENT,debt_consolidation,0
678.051633,38297.658431,0.175867,1.295928,62261.829407,7.115562,MORTGAGE,debt_consolidation,1
850.0,97962.540086,0.228541,2.405182,13719.34554,7.486743,RENT,debt_consolidation,1
818.203454,15965.01397,0.477153,5.304248,19812.942647,7.696208,OWN,debt_consolidation,1
714.905894,38827.635797,0.201328,0.3957,26362.021178,12.132083,RENT,credit_card,1
683.040278,54954.141964,0.105062,4.626682,11021.374883,9.016188,OTHER,debt_consolidation,1
689.602506,64185.411764,0.136855,13.384557,16487.089795,18.254095,MORTGAGE,medical,1
729.081438,36102.449099,0.070344,9.497707,23833.458155,17.66638,RENT,other,1
598.176595,50044.335776,0.329561,0.350361,22758.11841,10.977384,RENT,debt_consolidation,1
659.409877,15000.0,0.221023,25.095766,53973.389367,17.843642,MORTGAGE,debt_consolidation,1
546.513274,33026.017952,0.387164,5.998691,64797.353236,16.208471,RENT,other,1
711.93785,64350.837489,0.414761,0.885362,12097.336575,9.422527,RENT,other,0
731.775675,27190.517752,0.250606,0.062469,23810.643449,5.0,RENT,medical,0
641.345083,50786.73782,0.474015,0.939381,35311.847714,10.237111,MORTGAGE,vacation,0
805.918941,64095.119456,0.05747,9.106227,63668.373446,8.743823,MORTGAGE,car,0
581.938747,39913.523468,0.385481,0.109384,36422.544202,11.72277,RENT,credit_card,1
562.85001,54299.932488,0.487126,1.327303,27001.275406,11.312299,MORTGAGE,debt_consolidation,0
697.956145,27511.529789,0.262737,7.079761,35121.88686,11.220562,MORTGAGE,other,1
763.767864,43305.426618,0.18811,4.410782,35299.997921,12.832897,RENT,debt_consolidation,0
814.714215,70694.969865,0.54912,7.633204,11505.724757,6.756173,OWN,other,1
643.289259,53862.176538,0.144146,6.855069,25209.07064,12.439761,MORTGAGE,credit_card,0
766.294467,34478.155834,0.286809,0.259633,61170.033258,9.461343,OWN,other,1
676.919322,56079.737595,0.174212,11.151853,19050.531147,11.699938,RENT,debt_consolidation,1
666.189816,75264.651982,0.163499,1.287587,24115.562303,14.350934,OTHER,credit_card,1
750.692795,15000.0,0.104121,4.030375,18587.386516,6.714601,MORTGAGE,credit_card,1
732.18583,98267.088069,0.519477,5.168172,4360.309644,10.015472,MORTGAGE,medical,1
553.888627,40064.548974,0.140958,0.923391,22346.234879,10.58513,MORTGAGE,debt_consolidation,1
798.123228,63278.060972,0.194273,18.696919,27207.67418,9.200059,RENT,medical,1
790.407308,100543.741861,0.370661,3.348677,15386.636107,14.149403,OWN,other,1
629.954984,21525.547869,0.267142,0.296854,9815.854227,8.478641,MORTGAGE,other,1
711.664283,32027.026343,0.181601,13.843943,11891.456477,9.056099,RENT,other,0
719.522415,41227.912033,0.172539,4.412682,37606.467828,8.515283,RENT,home_improvement,1
700.853901,30630.388621,0.274585,6.006435,87620.243563,14.822194,RENT,debt_consolidation,1
635.975588,138823.961509,0.180977,3.724053,57971.299951,9.276446,MORTGAGE,debt_consolidation,1
626.270131,29317.407866,0.391328,9.001115,8595.18805,12.610159,MORTGAGE,major_purchase,1
677.955674,35125.123839,0.379266,0.168474,40064.22688,17.914968,MORTGAGE,other,0
773.818322,55416.54193,0.296526,1.562459,13846.480128,10.738136,RENT,debt_consolidation,1
723.488012,23830.231492,0.352615,3.171075,14653.185869,14.892212,MORTGAGE,home_improvement,0
650.350853,38661.191527,0.193687,0.398483,15940.480265,16.849739,MORTGAGE,credit_card,1
741.735897,59306.367487,0.268258,6.119291,36107.174526,14.59517,RENT,debt_consolidation,1
452.11659,40146.227603,0.182157,2.5016,43108.581522,10.941195,RENT,credit_card,1
771.901256,46349.59739,0.526183,1.591861,20565.665688,13.247377,RENT,debt_consolidation,1
540.822898,35681.967658,0.124778,0.016923,20811.281143,6.494175,OWN,debt_consolidation,0
651.004725,19758.080275,0.250796,6.361799,30484.83483,8.269849,MORTGAGE,credit_card,1
590.426408,59453.865843,0.285786,8.973097,32780.731834,8.883637,OTHER,credit_card,1
576.425482,140499.589071,0.262109,2.512969,50179.306257,18.842142,RENT,debt_consolidation,0
772.866143,49565.03767,0.486973,4.153066,8963.711204,8.155954,OWN,credit_card,1
642.583904,56115.001958,0.216642,1.291824,22337.432505,8.103831,MORTGAGE,debt_consolidation,1
707.720311,74282.721491,0.280608,4.86692,10429.388704,7.346277,MORTGAGE,debt_consolidation,1
676.246354,22888.770591,0.346637,0.061059,21254.850447,12.959341,RENT,debt_consolidation,1
718.163266,136149.495807,0.294286,3.353445,18801.224856,11.499175,MORTGAGE,debt_consolidation,0
686.145751,55348.081587,0.311448,5.16701,21317.324593,14.803656,OWN,debt_consolidation,1
577.360622,130498.125212,0.167091,12.516887,12583.981547,13.349409,RENT,other,1
759.701346,31576.871047,0.104117,2.400963,7776.776073,6.168636,RENT,credit_card,1
640.499473,145923.407013,0.197085,7.244897,5084.203867,8.174528,MORTGAGE,debt_consolidation,1
555.473448,78049.092321,0.386842,4.552625,20093.946751,15.778651,OTHER,debt_consolidation,1
645.750787,68310.86097,0.289465,13.087309,16289.878222,10.288456,MORTGAGE,debt_consolidation,1
800.060783,56410.730282,0.25555,2.540627,13723.207196,15.156571,RENT,other,1
748.017739,42229.859848,0.224411,1.921665,55591.407336,10.476117,RENT,credit_card,1
652.107829,100742.092974,0.600984,10.908124,12068.973552,7.613203,RENT,debt_consolidation,1
652.059384,53327.953144,0.570592,0.252491,59384.222613,9.938587,OWN,credit_card,1
654.269196,15059.4078,0.256654,0.733143,68644.110755,7.611826,MORTGAGE,credit_card,0
846.139839,25076.542414,0.083333,0.429993,5621.589169,9.020565,MORTGAGE,debt_consolidation,1
710.554836,43848.357887,0.755934,9.26105,23497.91614,11.70324,RENT,home_improvement,1
714.403332,59041.708089,0.819733,0.05332,16650.781919,12.790618,OWN,credit_card,0
762.422676,47384.332102,0.485445,9.890101,2869.052855,5.43433,MORTGAGE,debt_consolidation,1
699.103133,101862.839228,0.234685,3.000724,8012.444086,10.939212,OTHER,home_improvement,1
659.276628,15204.380887,0.56871,0.020167,37890.483895,8.946845,MORTGAGE,home_improvement,0
664.292012,53431.340947,0.443644,2.567857,90530.263481,8.730548,MORTGAGE,home_improvement,0
674.271899,16468.627144,0.27425,1.033896,41434.730118,11.464396,MORTGAGE,debt_consolidation,1
677.022221,77329.235959,0.314706,4.896159,27626.831376,9.073418,RENT,credit_card,1
738.210363,46319.798929,0.116415,5.687163,21699.995515,15.837483,OWN,credit_card,1
684.155671,63055.210782,0.464878,3.342542,71529.414826,15.158217,RENT,home_improvement,1
738.611206,29192.591013,0.430906,0.206817,99088.378338,15.136399,MORTGAGE,credit_card,1
673.542674,105628.02032,0.247247,5.337441,14606.327794,9.267814,OWN,debt_consolidation,1
686.290815,91586.100551,0.097061,9.227029,5431.710691,7.631254,RENT,home_improvement,1
520.143945,69572.634171,0.166674,6.370622,5070.875559,11.287105,MORTGAGE,home_improvement,1
753.306214,45355.632654,0.135397,8.858547,55565.439459,10.473781,MORTGAGE,credit_card,1
707.719078,69418.894965,0.39324,1.118903,21312.712858,8.869119,MORTGAGE,major_purchase,1
759.840809,32076.035068,0.260101,10.98608,25040.989403,6.884929,OWN,major_purchase,1
448.29957,81906.480641,0.449377,1.944467,6288.917932,10.854687,MORTGAGE,debt_consolidation,1
847.069976,131885.386011,0.074817,0.067477,13000.820646,9.585757,MORTGAGE,medical,1
668.83283,93187.263722,0.407915,9.270036,17910.876451,13.409215,RENT,credit_card,1
768.654625,31641.933144,0.307335,14.221177,25475.866426,13.327871,RENT,other,1
596.807526,60891.592523,0.394767,5.329151,16663.659888,14.852799,RENT,other,0
729.021912,22564.092036,0.151208,1.316161,10655.928268,6.592466,MORTGAGE,credit_card,1
595.726755,69108.58116,0.251066,1.450054,12718.375356,12.403704,RENT,credit_card,1
630.098483,64238.760122,0.214989,3.142352,51319.511509,8.45387,MORTGAGE,medical,1
833.122508,15964.29901,0.464802,11.405639,26143.326436,6.72855,RENT,debt_consolidation,1
664.745408,24414.431556,0.079716,0.810228,33809.927957,9.499892,MORTGAGE,debt_consolidation,1
697.39463,41361.950285,0.108588,8.742743,11740.366752,14.740467,RENT,credit_card,1
749.605418,40924.49865,0.119741,1.721635,2785.892479,9.696886,MORTGAGE,major_purchase,1
719.654551,23725.693142,0.109522,8.266588,15272.773085,16.479091,MORTGAGE,medical,1
692.033512,61906.919503,0.120187,12.645622,12008.867472,12.921075,OWN,debt_consolidation,1
709.19688,57004.424429,0.248889,2.788659,28122.031522,9.620683,MORTGAGE,major_purchase,0
850.0,43627.306136,0.328665,2.27105,100000.0,15.06017,MORTGAGE,debt_consolidation,1
675.390496,31148.616213,0.0922,8.103033,35832.701757,12.558889,OWN,car,1
696.087924,91970.603321,0.241999,3.769615,100000.0,7.736042,MORTGAGE,credit_card,1
764.052352,132355.169718,0.303104,5.767176,32798.523783,17.505809,RENT,debt_consolidation,1
768.442075,36675.458685,0.403006,4.875286,14172.796031,11.908176,OWN,debt_consolidation,1
774.962424,33951.891635,0.0506,0.829617,28100.460826,11.065787,MORTGAGE,debt_consolidation,1
731.098418,65822.99993,0.344893,9.314893,76607.251598,8.005636,RENT,debt_consolidation,1
588.559607,39544.518709,0.303547,1.089382,79276.246056,15.128384,MORTGAGE,other,0
810.674523,45087.561066,0.238866,13.462027,14724.438014,12.810464,OWN,debt_consolidation,1
588.292369,76404.119284,0.170939,1.44222,26297.48502,13.202334,OTHER,car,0
704.210837,15590.021599,0.108073,6.619058,8099.140179,9.22364,OWN,home_improvement,1
619.657932,108118.312749,0.072126,1.674954,39232.785354,13.919352,RENT,home_improvement,1
674.868932,51205.811713,0.388137,1.912055,65339.255402,14.191348,RENT,debt_consolidation,0
706.300993,38296.129525,0.087311,1.855332,22648.742665,8.659276,RENT,major_purchase,1
705.708577,46465.227097,0.116975,6.889494,13805.621758,6.040535,RENT,home_improvement,1
713.75366,47928.117388,0.322453,4.068841,28341.761461,13.034806,OWN,major_purchase,0
809.096902,17348.810396,0.026861,10.725875,29502.235584,5.493286,RENT,car,1
716.282744,120206.086528,0.268871,1.836316,23313.79868,11.532055,MORTGAGE,debt_consolidation,1
660.467469,50251.485082,0.195231,5.888156,24961.766346,9.434642,MORTGAGE,debt_consolidation,1
757.126973,63946.449036,0.304562,6.990794,19503.117522,15.265328,MORTGAGE,other,1
775.157639,86762.507175,0.149707,0.821321,44230.436946,9.625046,RENT,major_purchase,1
581.791375,26563.743149,0.22793,2.559042,36877.585691,14.875455,RENT,credit_card,1
727.792006,65126.260856,0.328455,3.296797,11068.160001,9.200267,RENT,credit_card,1
736.093819,41748.355716,0.514405,2.197856,10857.230883,14.499969,RENT,home_improvement,0
656.19492,81475.893087,0.181207,1.94387,18433.739041,18.211195,OTHER,debt_consolidation,1
790.056545,15000.0,0.172727,5.798502,36893.327491,7.261835,OWN,debt_consolidation,1
667.995553,46191.146285,0.109198,1.215879,24431.784077,12.022125,MORTGAGE,credit_card,0
690.046116,34142.820428,0.231196,6.178878,14041.811773,20.620738,OWN,debt_consolidation,1
666.154254,63535.73423,0.431112,13.670241,26451.364337,11.233061,RENT,credit_card,1
681.246324,64992.458068,0.36321,4.164317,17473.358637,11.216259,MORTGAGE,car,1
592.297993,32061.924842,0.343787,4.726464,40796.049191,13.759746,RENT,major_purchase,1
564.795929,31974.554113,0.408722,0.357119,27809.720714,11.143783,MORTGAGE,medical,0
807.560405,45871.568381,0.179088,9.993066,17664.376595,5.024709,MORTGAGE,other,1
612.243092,28624.39667,0.018022,1.680496,25901.680777,14.963006,RENT,credit_card,1
600.688612,81242.209886,0.164467,4.773224,55300.301616,5.0,RENT,other,1
507.728791,39280.193151,0.390319,19.342943,14783.38134,9.541229,RENT,medical,0
628.88306,15000.0,0.130437,4.52555,29198.128308,15.22599,MORTGAGE,medical,1
574.152817,39148.084226,0.407398,6.449642,20966.427808,9.752101,RENT,home_improvement,1
811.361213,26288.154238,0.250651,2.946816,29699.591744,8.572062,MORTGAGE,debt_consolidation,1
760.785367,18420.777357,0.287926,0.311323,13930.062324,14.077424,MORTGAGE,debt_consolidation,1
624.947972,23331.13508,0.401616,7.987531,23795.096362,8.021098,MORTGAGE,debt_consolidation,1
850.0,52346.747428,0.201473,0.17813,47833.250686,6.72221,MORTGAGE,car,1
758.541239,108791.066097,0.571115,6.03084,11431.124268,11.960799,RENT,credit_card,0
654.013489,59154.662086,0.252677,0.115942,8685.553678,10.359768,MORTGAGE,major_purchase,1
480.047543,34067.460395,0.558844,9.91358,8919.374545,6.647144,OWN,credit_card,1
850.0,64443.394776,0.296221,0.857715,9706.356206,13.229334,MORTGAGE,home_improvement,1
568.834203,37217.926296,0.173755,3.610527,33413.867972,12.625707,MORTGAGE,debt_consolidation,0
548.3681,32313.48061,0.374018,4.545964,8232.938027,9.740857,MORTGAGE,debt_consolidation,0
761.805635,24523.384214,0.302367,3.058254,17880.629565,9.980338,RENT,credit_card,1
850.0,17135.416071,0.094759,2.083365,33955.377404,12.646375,MORTGAGE,home_improvement,0
790.741825,38794.966044,0.495637,3.153814,29485.719559,15.166265,OWN,debt_consolidation,1
725.11273,53897.107645,0.342854,1.865588,16816.380398,10.010224,RENT,other,1
727.580347,46259.669807,0.525417,2.882356,25176.004368,13.29141,OWN,credit_card,0
748.273245,38193.470216,0.296433,2.22295,23742.019473,12.978201,RENT,other,1
740.714287,27793.35837,0.150497,4.175914,18826.699569,14.077576,MORTGAGE,debt_consolidation,1
702.495314,70611.458712,0.305099,1.358546,19004.207803,11.137582,OWN,home_improvement,1
688.336088,22241.625796,0.303418,22.395576,100000.0,7.806861,MORTGAGE,debt_consolidation,0
674.99255,78089.95796,0.176677,3.474443,38813.276028,9.381253,OWN,other,1
619.682833,26867.422942,0.195772,1.079363,100000.0,12.199987,OWN,credit_card,0
657.545994,31211.405178,0.242388,3.241507,15554.819526,17.364625,RENT,home_improvement,1
544.563455,20331.544712,0.524259,10.065091,20754.604033,9.305931,MORTGAGE,medical,0
672.13283,36284.963721,0.051006,0.11024,8669.0281,13.816756,RENT,debt_consolidation,1
600.912711,88008.393983,0.21627,5.690209,12497.741645,9.851802,RENT,debt_consolidation,1
591.712855,66794.55559,0.525976,3.970009,83394.630524,11.386641,RENT,other,0
694.391532,88172.752634,0.093506,0.928986,15284.216859,16.303889,MORTGAGE,home_improvement,1
791.360183,67056.144666,0.794806,8.50438,84414.706252,13.675024,MORTGAGE,debt_consolidation,1
753.465328,25280.739568,0.401655,2.301333,9224.759679,6.655453,MORTGAGE,credit_card,1
554.359952,40196.148655,0.121386,1.739298,10536.194209,8.996337,MORTGAGE,debt_consolidation,1
600.829749,30695.781771,0.298311,8.804945,17346.363126,15.396775,RENT,debt_consolidation,1
755.261695,108917.385476,0.164953,5.087813,21065.144936,11.496573,MORTGAGE,credit_card,1
601.401009,23907.0055,0.152938,11.426629,42030.932098,6.97906,RENT,major_purchase,1
662.029348,83802.541455,0.311192,4.96969,30198.251128,8.133666,MORTGAGE,credit_card,1
724.004168,83765.149432,0.039912,6.751117,16458.203417,13.462227,MORTGAGE,credit_card,1
602.532444,146938.898227,0.053659,9.053057,20063.929616,14.480436,MORTGAGE,major_purchase,1
688.43004,38337.662398,0.318214,0.281474,17617.640076,11.062494,OWN,debt_consolidation,1
573.27796,75161.416195,0.180758,7.481639,11611.39689,19.663598,MORTGAGE,home_improvement,1
631.890588,192719.511385,0.364056,4.755789,11830.378417,13.884533,MORTGAGE,major_purchase,0
705.582555,33840.54754,0.26088,0.360208,45230.129427,10.147816,MORTGAGE,debt_consolidation,1
552.560501,19515.725422,0.155964,3.552259,6125.921974,8.145029,RENT,credit_card,1
715.237979,15866.955889,0.378519,0.430285,68333.204782,7.587905,RENT,car,0
678.428976,75179.000128,0.302338,6.658031,17324.969127,12.173975,RENT,vacation,1
724.199196,15837.089031,0.767243,3.953819,12826.183873,9.28928,RENT,debt_consolidation,0
697.913131,39206.921075,0.185547,15.349428,36968.870641,16.858103,RENT,debt_consolidation,1
789.131234,63728.548497,0.096308,1.011409,62295.944659,16.132091,OTHER,debt_consolidation,1
690.01796,54781.362904,0.476004,4.657446,48162.823662,13.215733,MORTGAGE,credit_card,1
645.647557,63276.349866,0.228941,1.188635,31297.591809,6.873513,MORTGAGE,credit_card,1
689.7838,56014.950846,0.11152,4.760431,47136.571459,8.647234,RENT,home_improvement,1
723.463842,105590.056933,0.311986,6.41237,6623.980128,15.394871,RENT,major_purchase,0
683.908806,27684.007297,0.291609,6.406147,15286.396909,9.029268,RENT,debt_consolidation,0
683.247335,32656.621511,0.253687,8.438997,11639.746678,14.927496,MORTGAGE,major_purchase,0
623.840665,30834.958231,0.36238,9.605364,51908.981693,12.661114,MORTGAGE,debt_consolidation,0
626.967927,80669.43928,0.184665,0.402102,16840.89421,11.181013,MORTGAGE,debt_consolidation,1
567.791578,84140.151107,0.464443,2.10239,39806.463984,8.540085,MORTGAGE,credit_card,0
819.966139,64262.734894,0.335616,5.809718,32051.519122,10.670147,MORTGAGE,debt_consolidation,1
580.490941,99717.473376,0.104437,3.451619,12044.761868,11.663768,RENT,credit_card,1
624.567584,24177.445649,0.370692,1.057779,14605.146609,14.613886,MORTGAGE,major_purchase,0
622.527419,133296.928905,0.205925,4.022736,54484.546151,7.899925,MORTGAGE,debt_consolidation,0
751.59395,122264.642232,0.77396,2.616479,12799.509718,10.080141,MORTGAGE,home_improvement,0
656.404026,76219.544505,0.176459,2.471795,24038.387895,11.156881,RENT,debt_consolidation,0
779.819366,142782.724583,0.108612,8.297179,12736.422734,13.319374,RENT,debt_consolidation,1
626.12075,18142.745728,0.16134,2.617852,17680.780288,7.820375,RENT,credit_card,1
702.319533,35786.682939,0.223894,0.134054,21326.093294,6.392006,OTHER,major_purchase,0
613.172236,31533.883822,0.227444,0.299086,12733.523531,13.358878,MORTGAGE,credit_card,1
850.0,75575.511993,0.360446,9.698191,11245.092972,5.687178,OTHER,home_improvement,1
584.992126,26105.872193,0.068011,16.17005,26913.716313,15.497429,MORTGAGE,medical,1
704.785657,77226.434222,0.130864,5.830325,12193.811084,10.454259,RENT,other,1
730.70215,111560.428911,0.269167,2.26568,12488.202917,5.583641,MORTGAGE,debt_consolidation,1
713.103928,74393.342928,0.090623,13.951753,11414.763032,9.318529,RENT,other,1
665.176987,58119.157063,0.385811,5.435441,20857.405991,12.326933,OWN,credit_card,1
669.614344,27099.647393,0.13462,9.300198,42641.837194,9.135546,MORTGAGE,other,1
683.504918,29492.445368,0.181761,7.259016,63232.269641,11.070104,MORTGAGE,credit_card,1
668.23984,103753.310205,0.086715,2.383243,13251.384809,13.590274,MORTGAGE,debt_consolidation,1
757.110329,78245.719368,0.079778,3.257169,99232.172012,10.292334,MORTGAGE,credit_card,1
850.0,47886.470399,0.466711,1.029786,10902.055163,7.720298,OTHER,credit_card,0
635.400657,38148.97896,0.234626,1.726656,47027.318962,9.953556,RENT,credit_card,1
570.415762,15000.0,0.150909,7.52822,13290.602456,15.95194,MORTGAGE,major_purchase,1
